id,time,mag,magType,cdi,place,status,latitude,longitude,depth,date,lat/lon,nearby_wells,num_wells,year_month,year_month_day,nearby_eqs,eq_class
usb000szvm,1416926620000,3.6,mwr,3.8,"1 km NE of Medford, Oklahoma",reviewed,36.8201,-97.7191,4.129,2014-11-25 14:43:40.000,"36.8201,-97.7191","[3505322795, 3505322786, 3505322783, 3505322764, 3505322722, 3505322454, 3505322687, 3505322799, 3505322844, 3505322820, 3505322209, 3505322926, 3505322933, 3505322949, 3505322959, 3505322992, 3505322996, 3505323050, 3505323061, 3505323062, 3505323068, 3505323082, 3505323084, 3505323085, 3505323095, 3505323115, 3505323155, 3505323030, 3505322892, 3505323102, 3505323253, 3505323252, 3505323245, 3505323209, 3505322665, 3505323327, 3505323220, 3505323417]",38,2014-11,2014-11-25,0,shock
us20009x85,1500345149600,3.6,ml,4.7,"5 km NE of Carmen, Oklahoma",reviewed,36.6176,-98.4197,4.997,2017-07-18 02:32:29.600,"36.6176,-98.4197","[3500322152, 3500322102, 3500322066, 3500321931, 3515123526, 3515121599, 3515122963, 3515122680, 3515123689, 3515123533, 3500322163, 3500322390, 3500322345, 3500322302, 3500322247, 3500322523, 3500322489, 3500322476, 3500322551, 3500322548, 3500322651, 3500322600, 3515123770, 3500322973, 3500322954, 3500322805, 3500322761, 3500322710, 3515124293]",29,2017-07,2017-07-18,4,parent
usb000q7zp,1399109947700,3.6,ml,4.1,"6 km N of Kremlin, Oklahoma",reviewed,36.6039,-97.8367,5.0,2014-05-03 09:39:07.700,"36.6039,-97.8367","[3504724528, 3504724444, 3505322795, 3505322771, 3505322591, 3505322487, 3505322844, 3505321839, 3504724534, 3504724547, 3505322947, 3505322959, 3505322992, 3505322996, 3505323011, 3505323062, 3505323030, 3505322904, 3505322892, 3505323102, 3505323252, 3505323241, 3505322665, 3504724905, 3504724876, 3504724873, 3504724849, 3504724814, 3504724809, 3504724797, 3504724774, 3504724712, 3505323327, 3505323322, 3505323402, 3504724926, 3504724879]",37,2014-05,2014-05-03,0,shock
usc000t6an,1418464290700,3.6,ml,3.8,"4 km ENE of Covington, Oklahoma",reviewed,36.3241,-97.5347,6.495,2014-12-13 09:51:30.700,"36.3241,-97.5347","[3504724485, 3504724404, 3504724338, 3504724219, 3510321123, 3510322096, 3510323976, 3510323835, 3510323658, 3510322731, 3510322712, 3504724507, 3504724590, 3508324009, 3504724611, 3504724620, 3504724621, 3504724622, 3504724652, 3504724668, 3504724582, 3504724579, 3504724848, 3504724818, 3504724761, 3504724729, 3510324615]",27,2014-12,2014-12-13,1,shock
us1000482a,1450411764300,3.6,ml,3.4,"16 km SE of Waynoka, Oklahoma",reviewed,36.4971,-98.7304,6.519,2015-12-18 04:09:24.300,"36.4971,-98.7304","[3509323212, 3515121599, 3515123533, 3515123752, 3515123770, 3515124293]",6,2015-12,2015-12-18,0,shock
us1000dngm,1524119794900,3.6,mwr,2.7,"16 km SSE of Waynoka, Oklahoma",reviewed,36.4506,-98.7849,6.355,2018-04-19 06:36:34.900,"36.4506,-98.7849","[3509323212, 3515123752]",2,2018-04,2018-04-19,11,shock
us100049hz,1451070745400,3.6,mwr,3.9,"7 km NNE of Nash, Oklahoma",reviewed,36.7287,-98.0118,6.2120000000000015,2015-12-25 19:12:25.400,"36.7287,-98.0118","[3505322795, 3505322791, 3505322796, 3505322591, 3505322487, 3505322901, 3505322844, 3505322836, 3505322824, 3505322073, 3505321839, 3500321897, 3500321848, 3500321840, 3505322928, 3505322940, 3505322947, 3505322959, 3505322963, 3505322987, 3505322996, 3505322923, 3505323049, 3505322892, 3500322228, 3505323252, 3500322426, 3500322370, 3500322722, 3504724876, 3504724809, 3504724797, 3504724712, 3505323402]",34,2015-12,2015-12-25,0,shock
usc000sx8v,1415966311100,3.6,ml,2.2,"6 km SE of Nash, Oklahoma",reviewed,36.6258,-98.0001,3.524,2014-11-14 11:58:31.100,"36.6258,-98.0001","[3504724528, 3504724403, 3505322591, 3505322487, 3505322901, 3505322836, 3505322073, 3505321839, 3500321897, 3500321848, 3500321840, 3505322928, 3505322940, 3505322947, 3505322959, 3505322963, 3505322987, 3505323030, 3505322892, 3505323252, 3505323241, 3500322722, 3504724905, 3504724876, 3504724849, 3504724814, 3504724809, 3504724797, 3504724712, 3505323402, 3504724926, 3504724919]",32,2014-11,2014-11-14,5,parent
us10006898,1469756118000,3.6,mwr,4.7,"8 km NNE of Marshall, Oklahoma",reviewed,36.2168,-97.5742,4.725,2016-07-29 01:35:18.000,"36.2168,-97.5742","[3504724485, 3504724404, 3504724338, 3508322776, 3510322731, 3504724549, 3504724553, 3504724590, 3508323978, 3508323988, 3508324008, 3508324009, 3508323968, 3507324764, 3510324315, 3504724620, 3504724621, 3504724622, 3504724652, 3504724668, 3504724579, 3508324049, 3508324062, 3508324166, 3508324122, 3504724848, 3504724833, 3504724818, 3504724761, 3504724729, 3508324300, 3508324185, 3510324615]",33,2016-07,2016-07-29,0,shock
us200028tf,1429878777900,3.6,ml,3.4,"6 km N of Spencer, Oklahoma",reviewed,35.585,-97.3725,6.587999999999999,2015-04-24 12:32:57.900,"35.585,-97.3725","[3510920077, 3510900109, 3510920163, 3510921577, 3510921994, 3510920193, 3510935453, 3510922259, 3510935998, 3510937682, 3510937654, 3510922351, 3510922387, 3510935841, 3510935632, 3510922126]",16,2015-04,2015-04-24,0,parent
usb000se9n,1411147397800,3.6,mwr,4.6,"6 km S of Guthrie, Oklahoma",reviewed,35.8185,-97.4199,4.2810000000000015,2014-09-19 17:23:17.800,"35.8185,-97.4199","[3508323652, 3508323589, 3508323772, 3508323943, 3510900109, 3510920163, 3510921994, 3508323421, 3508324026, 3508323995, 3508324030, 3508324032, 3508324112, 3508324290, 3508324160, 3510922126]",16,2014-09,2014-09-19,0,shock
us10007c4b,1480005246600,3.6,ml,3.4,"2 km WNW of Cushing, Oklahoma",reviewed,35.9931,-96.7981,5.707000000000002,2016-11-24 16:34:06.600,"35.9931,-96.7981","[3503728644, 3503728759, 3503728748, 3503728150, 3503736202, 3503735796, 3503720806, 3503720971, 3503716484, 3503716453, 3503716435, 3503716141, 3503723638, 3503723616, 3503723596, 3503721143, 3503721033, 3503722414, 3503722031, 3503701293, 3511921412, 3511922920, 3511922725, 3511921090, 3511920916, 3511923866, 3511923856, 3511923843, 3511923793, 3511923779, 3511923384, 3503701808, 3511923940, 3511923946, 3511930407, 3511923926, 3511923925, 3511923911, 3511923898, 3508124103, 3508101441, 3503720634, 3503729102, 3503729101, 3508124132, 3508124127, 3511923997, 3511924020, 3503729215, 3503729213, 3503729186, 3503729174, 3508124148, 3511924308, 3511924301, 3511924269, 3511924265, 3511924256, 3511924210, 3511924193, 3511924183, 3511924095, 3511924071, 3511924056, 3511924029]",65,2016-11,2016-11-24,0,shock
us2000ab1e,1503511434500,3.6,ml,3.9,"6 km ENE of Edmond, Oklahoma",reviewed,35.677,-97.4139,5.725,2017-08-23 18:03:54.500,"35.677,-97.4139","[3510900109, 3510920163, 3510921577, 3510921994, 3510920193, 3510922351, 3510922387, 3508324032, 3508324112, 3508324160, 3510922126]",11,2017-08,2017-08-23,0,shock
usp000jcvt,1325318837000,3.6,ml,3.8,"8 km NW of Cromwell, Oklahoma",reviewed,35.391,-96.52,5.0,2011-12-31 08:07:17.000,"35.391,-96.52","[3508123875, 3506323534, 3513324281, 3513324255, 3513324484, 3513324409, 3513324356, 3513324302, 3513324301, 3513324386, 3513324515, 3513324535, 3513324555, 3513324859, 3513324785, 3513324692, 3513324660, 3513324609, 3510723280, 3510723103, 3510723093, 3510723376, 3510723375, 3510722091, 3510700364, 3512523519, 3512523507, 3512523465, 3512523447, 3512523527, 3512523540, 3512523553, 3512523558, 3510723456, 3513324261, 3513325025, 3510723537]",37,2011-12,2011-12-31,3,parent
usc000tf5f,1421143186400,3.6,mb_lg,3.1,"2 km ENE of Medford, Oklahoma",reviewed,36.8175,-97.7066,5.5,2015-01-13 09:59:46.400,"36.8175,-97.7066","[3505322795, 3505322786, 3505322783, 3505322722, 3505322454, 3505322687, 3505322799, 3505322844, 3505322820, 3505322209, 3505322926, 3505322933, 3505322949, 3505322959, 3505322992, 3505322996, 3505323050, 3505323061, 3505323062, 3505323068, 3505323082, 3505323084, 3505323085, 3505323095, 3505323115, 3505323155, 3505323030, 3505322892, 3505323102, 3505323253, 3505323252, 3505323245, 3505323209, 3505322665, 3505323327, 3505323220, 3505323417]",37,2015-01,2015-01-13,0,shock
us20004vn5,1454104687600,3.6,ml,1.0,"16 km SE of Waynoka, Oklahoma",reviewed,36.4831,-98.7478,7.811,2016-01-29 21:58:07.600,"36.4831,-98.7478","[3509323212, 3515121599, 3515123752]",3,2016-01,2016-01-29,0,shock
usb000shur,1412187535300,3.6,ml,,"12 km NNE of Nash, Oklahoma",reviewed,36.7654,-97.9862,5.0,2014-10-01 18:18:55.300,"36.7654,-97.9862","[3505322795, 3505322791, 3505322796, 3505322591, 3505322487, 3505322901, 3505322844, 3505322836, 3505322824, 3505322073, 3505321839, 3500321897, 3505322928, 3505322940, 3505322947, 3505322959, 3505322963, 3505322987, 3505322992, 3505322996, 3505322923, 3505323049, 3505323062, 3505323082, 3505323115, 3505322892, 3500322158, 3500322228, 3505323253, 3505323252, 3500322426, 3500322409, 3500322370, 3500322722, 3505323220, 3505323402]",36,2014-10,2014-10-01,0,parent
us10002kev,1434774543600,3.6,ml,5.3,Oklahoma,reviewed,35.7447,-97.3919,5.649,2015-06-20 04:29:03.600,"35.7447,-97.3919","[3508323652, 3508323634, 3508323589, 3508323772, 3510900109, 3510920163, 3510921577, 3510921994, 3510922171, 3510922351, 3510922387, 3508324032, 3508324112, 3508324160, 3510922126]",15,2015-06,2015-06-20,0,shock
ok2020gqai,1585971188050,3.6,mwr,6.0,"2 km NNW of Fairmont, Oklahoma",reviewed,36.37616667,-97.718,5.0,2020-04-04 03:33:08.050,"36.37616667,-97.71799999999999","[3504724444, 3504724404, 3504724338, 3504724219, 3504724507, 3504724534, 3504724547, 3504724553, 3504724621, 3504724625, 3504724652, 3504724582, 3504724579, 3504724903, 3504724873, 3504724776, 3504724774, 3504724761, 3504724729]",19,2020-04,2020-04-04,1,shock
usp000jcmu,1324822241000,3.6,ml,3.8,"9 km NW of Cromwell, Oklahoma",reviewed,35.398,-96.53,5.0,2011-12-25 14:10:41.000,"35.398,-96.53","[3508123875, 3513324281, 3513324255, 3513324484, 3513324409, 3513324356, 3513324334, 3513324302, 3513324301, 3513324386, 3513324515, 3513324535, 3513324555, 3513324859, 3513324785, 3513324692, 3513324660, 3513324609, 3510723280, 3510723103, 3510723093, 3510723376, 3510723375, 3510722091, 3510700364, 3512523519, 3512523507, 3512523465, 3512523447, 3512523527, 3512523540, 3512523553, 3512523558, 3510723456, 3513324261, 3513325025, 3510723537]",37,2011-12,2011-12-25,1,shock
usc000tbzv,1420496859800,3.6,mwr,4.5,"4 km SE of Perry, Oklahoma",reviewed,36.2603,-97.2616,4.356,2015-01-05 22:27:39.800,"36.2603,-97.2616","[3508322776, 3510324300, 3510322731, 3510324277, 3510324314, 3510324315, 3510324337, 3510324339, 3510324361, 3510324378, 3510324448, 3504724620, 3504724668, 3511923968, 3511923982, 3510324488, 3510324455, 3510324450, 3510324497, 3510324531, 3510324542, 3510324539, 3510324639, 3510324630, 3510324615, 3510324594, 3510324610, 3511924319, 3511924150, 3511924149]",30,2015-01,2015-01-05,0,shock
usc000swta,1415842111300,3.6,mwr,5.0,"7 km W of Cromwell, Oklahoma",reviewed,35.3504,-96.5389,3.079,2014-11-13 01:28:31.300,"35.3504,-96.5389","[3508123875, 3506323534, 3513321010, 3513322599, 3513322199, 3513321631, 3513324281, 3513324255, 3513324484, 3513324463, 3513324409, 3513324356, 3513324341, 3513324334, 3513324302, 3513324301, 3513324386, 3513324515, 3513324535, 3513324555, 3513324859, 3513324785, 3513324692, 3513324660, 3513324609, 3510723280, 3510723376, 3510722091, 3512523519, 3512523507, 3512523465, 3512523447, 3512523527, 3512523540, 3512523553, 3512523558, 3510723456, 3513324261, 3513325025, 3513325043, 3513325151, 3513325112, 3513325229]",43,2014-11,2014-11-13,1,parent
us20005adn,1458185658200,3.6,ml,,"8 km S of Byron, Oklahoma",reviewed,36.8257,-98.2825,5.457999999999998,2016-03-17 03:34:18.200,"36.8257,-98.2825","[3505322824, 3500322152, 3500322144, 3500322132, 3500322131, 3500322117, 3500322108, 3500322046, 3500322028, 3500322026, 3500321748, 3500322024, 3500322023, 3500322020, 3500322019, 3500322012, 3500322006, 3500322002, 3500321995, 3500321983, 3500321976, 3500321916, 3500321897, 3505323049, 3500322186, 3500322183, 3500322177, 3500322165, 3500322163, 3500322158, 3500322193, 3500322212, 3500322228, 3500322229, 3500322418, 3500322390, 3500322386, 3500322355, 3500322349, 3500322345, 3500322318, 3500322317, 3500322316, 3500322308, 3500322286, 3500322247, 3500322157, 3500322246, 3500322523, 3500322521, 3500322504, 3500322426, 3500322409, 3500322370, 3500322524, 3500322540, 3500322551, 3500322737, 3500322651, 3500322623, 3500322600, 3500322560, 3500323099, 3500323033, 3500322973, 3500322908, 3500322903, 3500322806, 3500322761, 3500322710]",70,2016-03,2016-03-17,0,shock
us100072aa,1477548519000,3.6,ml,5.0,"3 km E of Luther, Oklahoma",reviewed,35.6579,-97.1556,5.7010000000000005,2016-10-27 06:08:39.000,"35.6579,-97.1556","[3508102053, 3508101877, 3508123965, 3508123923, 3508123909, 3508123907, 3508124016, 3508123845, 3508123832, 3508124052, 3508123734, 3508123361, 3508123432, 3508123433, 3508123495, 3508123707, 3508123640, 3508123631, 3508323652, 3508323634, 3508323592, 3508323524, 3508323545, 3510900109, 3510920163, 3510921577, 3510922171, 3510922351]",28,2016-10,2016-10-27,3,shock
ok2019wwfw,1574401476170,3.6,mwr,5.7,"1 km N of Fairmont, Oklahoma",reviewed,36.36933333,-97.70783333,8.84,2019-11-22 05:44:36.170,"36.36933333,-97.70783333","[3504724444, 3504724404, 3504724338, 3504724219, 3504724507, 3504724534, 3504724547, 3504724549, 3504724553, 3504724621, 3504724652, 3504724582, 3504724579, 3504724903, 3504724873, 3504724776, 3504724774, 3504724761, 3504724729]",19,2019-11,2019-11-22,0,shock
usc000r9x2,1401652458300,3.6,mwr,5.6,"3 km ENE of Choctaw, Oklahoma",reviewed,35.5032,-97.2361,5.0,2014-06-01 19:54:18.300,"35.5032,-97.2361","[3508123907, 3508124052, 3510921577, 3510922351]",4,2014-06,2014-06-01,2,shock
us10006cge,1470779194300,3.6,mb,2.2,"7 km NE of Marshall, Oklahoma",reviewed,36.211,-97.575,6.9,2016-08-09 21:46:34.300,"36.211,-97.575","[3504724485, 3504724404, 3504724338, 3508322776, 3510322731, 3504724549, 3504724553, 3504724590, 3508323978, 3508323988, 3508324008, 3508324009, 3508323968, 3507324764, 3510324315, 3504724620, 3504724621, 3504724652, 3504724668, 3504724579, 3508324049, 3508324062, 3508324166, 3508324122, 3504724848, 3504724833, 3504724818, 3504724761, 3504724729, 3508324300, 3508324185, 3510324615]",32,2016-08,2016-08-09,0,shock
usb000sag6,1410199462500,3.6,ml,,"1 km NE of Medford, Oklahoma",reviewed,36.8141,-97.7236,3.0210000000000004,2014-09-08 18:04:22.500,"36.8141,-97.7236","[3505322795, 3505322786, 3505322783, 3505322764, 3505322722, 3505322687, 3505322799, 3505322844, 3505322820, 3505322926, 3505322933, 3505322947, 3505322949, 3505322959, 3505322992, 3505322996, 3505323050, 3505323061, 3505323062, 3505323068, 3505323082, 3505323084, 3505323085, 3505323095, 3505323115, 3505323155, 3505323030, 3505322892, 3505323102, 3505323253, 3505323252, 3505323245, 3505323209, 3505322665, 3505323327, 3505323220, 3505323417]",37,2014-09,2014-09-08,0,shock
us10004etj,1452845067100,3.6,ml,3.8,"6 km S of Ripley, Oklahoma",reviewed,35.9593,-96.9113,4.088,2016-01-15 08:04:27.100,"35.9593,-96.9113","[3508123879, 3508123785, 3508123344, 3508123291, 3508123142, 3508123655, 3511921412, 3511922920, 3511922725, 3511921090, 3511920916, 3511923866, 3511923856, 3511923843, 3511923881, 3511923793, 3511923684, 3511923940, 3511923946, 3511923974, 3511930407, 3511923926, 3511923925, 3511923912, 3511923911, 3511923896, 3511923898, 3508124103, 3508124132, 3511923976, 3511924020, 3508124148, 3511924308, 3511924301, 3511924265, 3511924260, 3511924256, 3511924210, 3511924193, 3511924184, 3511924183, 3511924158, 3511924095, 3511924093, 3511924071, 3511924056, 3511924029]",47,2016-01,2016-01-15,6,parent
us1000436q,1449188860500,3.6,ml,3.4,"9 km E of Nescatunga, Oklahoma",reviewed,36.7605,-98.0523,6.714,2015-12-04 00:27:40.500,"36.7605,-98.0523","[3505322791, 3505322796, 3505322591, 3505322487, 3505322901, 3505322836, 3505322824, 3505322073, 3505321839, 3500322002, 3500321995, 3500321897, 3500321840, 3505322928, 3505322940, 3505322947, 3505322959, 3505322963, 3505322987, 3505322923, 3505323049, 3505322892, 3500322183, 3500322158, 3500322212, 3500322228, 3500322355, 3500322426, 3500322409, 3500322370, 3500322722, 3500322560, 3505323402]",33,2015-12,2015-12-04,0,shock
us10002kyx,1435007190100,3.6,mwr,5.2,"11 km NW of Arcadia, Oklahoma",reviewed,35.7477,-97.3989,5.854,2015-06-22 21:06:30.100,"35.7477,-97.3989","[3508323652, 3508323634, 3508323772, 3508323943, 3510900109, 3510920163, 3510921577, 3510921994, 3510922351, 3510922387, 3508324032, 3508324112, 3508324160, 3510922126]",14,2015-06,2015-06-22,0,shock
us10004bz7,1452142187100,3.6,ml,1.0,"16 km SE of Waynoka, Oklahoma",reviewed,36.4794,-98.7423,8.283999999999999,2016-01-07 04:49:47.100,"36.4794,-98.7423","[3509323212, 3515121599, 3515123752]",3,2016-01,2016-01-07,0,shock
us10005hix,1463296986800,3.6,ml,5.2,"2 km NNW of Fairmont, Oklahoma",reviewed,36.3748,-97.7198,5.848,2016-05-15 07:23:06.800,"36.3748,-97.7198","[3504724444, 3504724404, 3504724338, 3504724219, 3504724507, 3504724534, 3504724547, 3504724549, 3504724553, 3504724621, 3504724652, 3504724582, 3504724579, 3504724903, 3504724873, 3504724776, 3504724774, 3504724761, 3504724729]",19,2016-05,2016-05-15,0,shock
usc000mf70,1391245682300,3.6,mwr,4.6,"6 km NNW of Agra, Oklahoma",reviewed,35.9505,-96.9074,5.0,2014-02-01 09:08:02.300,"35.9505,-96.9074","[3508123894, 3508123879, 3508123785, 3508123344, 3508123291, 3508123142, 3508123459, 3508123655, 3511921412, 3511922920, 3511922725, 3511921090, 3511920916, 3511923866, 3511923856, 3511923843, 3511923793, 3511923684, 3511923940, 3511923946, 3511923974, 3511930407, 3511923926, 3511923925, 3511923912, 3511923911, 3511923896, 3511923898, 3508124103, 3508124132, 3511923976, 3511924020, 3508124148, 3511924308, 3511924301, 3511924265, 3511924260, 3511924256, 3511924210, 3511924193, 3511924184, 3511924183, 3511924158, 3511924095, 3511924093, 3511924071, 3511924056, 3511924029]",48,2014-02,2014-02-01,0,shock
usc000phan,1397280772200,3.6,mwr,4.6,"4 km ESE of Perry, Oklahoma",reviewed,36.274,-97.2478,5.0,2014-04-12 05:32:52.200,"36.274,-97.2478","[3508322776, 3510324300, 3510322731, 3510324277, 3510324314, 3510324315, 3510324337, 3510324339, 3510324361, 3510324378, 3510324448, 3504724620, 3511923982, 3510324488, 3510324455, 3510324450, 3510324497, 3510324531, 3510324542, 3510324539, 3510324639, 3510324630, 3510324615, 3510324594, 3510324610, 3511924319, 3511924150, 3511924149]",28,2014-04,2014-04-12,0,shock
us10004vsc,1457311416400,3.6,mwr,4.7,"17 km SE of Waynoka, Oklahoma",reviewed,36.471,-98.748,5.997000000000001,2016-03-07 00:43:36.400,"36.471,-98.74799999999999","[3509323212, 3515123752]",2,2016-03,2016-03-07,0,shock
us20009wbj,1500041870800,3.6,mwr,6.9,"10 km WSW of Shamrock, Oklahoma",reviewed,35.861,-96.6822,7.0520000000000005,2017-07-14 14:17:50.800,"35.861,-96.6822","[3503736202, 3503730210, 3503721143, 3508122309, 3508123894, 3508123786, 3508124029, 3508123345, 3508123595, 3503701808, 3511923926, 3508101441, 3503720634, 3503729123, 3508124132, 3508124127, 3503729201, 3503729174, 3508124148]",19,2017-07,2017-07-14,0,shock
us10004c06,1452148713800,3.6,ml,3.4,"16 km SE of Waynoka, Oklahoma",reviewed,36.4843,-98.7372,5.167999999999998,2016-01-07 06:38:33.800,"36.4843,-98.7372","[3509323212, 3515121599, 3515123752, 3515123770, 3515124293]",5,2016-01,2016-01-07,0,shock
us2000cj69,1515805448100,3.6,ml,3.9,"6 km W of Arcadia, Oklahoma",reviewed,35.6711,-97.4005,6.396,2018-01-13 01:04:08.100,"35.6711,-97.4005","[3510900109, 3510920163, 3510921577, 3510921994, 3510920193, 3510922351, 3510922387, 3508324032, 3508324112, 3510922126]",10,2018-01,2018-01-13,0,shock
us1000627s,1468081223000,3.6,ml,3.4,"3 km NE of Coyle, Oklahoma",reviewed,35.9787,-97.2015,5.0,2016-07-09 16:20:23.000,"35.9787,-97.2015","[3508121324, 3508123785, 3508123680, 3508123655, 3508323652, 3508323589, 3508323704, 3508323586, 3508323492, 3508323468, 3508323458, 3508323451, 3508323772, 3508323426, 3511920381, 3511923858, 3511923881, 3511923781, 3511923740, 3511923717, 3511923700, 3511923684, 3511923642, 3511901017, 3511923912, 3511923896, 3511923904, 3508323993, 3508324069, 3511923968, 3511923976, 3511923986, 3511924011, 3511924012, 3508124145, 3508324172, 3511924319, 3511924274, 3511924260, 3511924220, 3511924210, 3511924184, 3511924158, 3511924149, 3511924093]",45,2016-07,2016-07-09,1,parent
